id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
48131607,Burnham! Downtown Broadway Bound! Hot location!,387775372,Jess,,District 19,36.15546,-86.77434,Entire home/apt,89,1,92,2022-02-28,4.87,1,0,49,
48132326,BRAND NEW TOWNHOME ✦ GATED COMMUNITY,101426897,Host Extraordinaires,,District 20,36.15777,-86.8803,Entire home/apt,144,2,17,2022-08-21,0.93,178,245,7,
48135513,Cleo Miller / Near Downtown & Broadway / Balcony,260899725,Kevin,,District 5,36.18306,-86.75062,Entire home/apt,288,3,14,2022-04-22,0.84,51,316,5,
48137056,Wyndham Nashville 2 Bedroom Suite,371566879,William,,District 15,36.22092,-86.70369,Entire home/apt,200,5,0,,,1,0,0,
48138164,Downtown - Elegant & Cozy - Skyline Views!,269786762,Ashley,,District 17,36.14566,-86.78057,Entire home/apt,499,3,44,2022-09-11,2.42,5,325,29,
48148623,2 Bedroom Modern House Between Downtown + Airport,81907553,Kelly,,District 16,36.10763,-86.74683,Entire home/apt,167,2,113,2022-09-13,6.36,1,124,77,
48150923,Americas Most Wanted   Downtown Nashville Airbnb,388355028,Montrel,,District 19,36.15542,-86.77432,Entire home/apt,186,3,95,2022-09-08,5.10,1,50,51,
48152292,*Nashville’s peaceful Hidden Gem just like home 🏡,112760974,Kie,,District 3,36.28164,-86.79106,Entire home/apt,213,2,39,2022-08-28,2.33,1,82,24,
48155297,Converted Studio Apartment AWESOME LOCATION,6855810,UrbanNashville,,District 19,36.14546,-86.79564,Entire home/apt,109,1,56,2022-09-05,3.27,86,138,36,
48155552,Converted Dorm Room! Budget Traveler's Bliss!!,6855810,UrbanNashville,,District 19,36.14549,-86.79562,Private room,118,1,71,2022-09-11,4.19,86,32,43,
48155601,Converted Dorm Room in Heart of Music Row!!,6855810,UrbanNashville,,District 19,36.14603,-86.79625,Private room,99,1,75,2022-09-04,4.14,86,138,49,
48155750,Large 2 bedroom basement apartment in W Nashville,388403962,Denise,,District 22,36.11839,-86.92794,Entire home/apt,116,1,87,2022-09-04,4.85,1,54,56,
48156682,Historic Building Suite on Music Row!!,6855810,UrbanNashville,,District 19,36.1455,-86.79562,Private room,101,1,35,2022-07-31,1.95,86,0,17,
48157056,UPSCALE LUXURY★13 BEDS★KARAOKE★SWANKY GAME ROOM!★,115505661,Chris,,District 18,36.13177,-86.81617,Entire home/apt,547,2,61,2022-09-12,3.27,91,285,44,
48157076,Historic Converted Studio AWESOME location,6855810,UrbanNashville,,District 19,36.14546,-86.79561,Entire home/apt,98,1,92,2022-09-09,5.03,86,132,63,
48157470,Revamped Dorm Room 2 miles from Broadway!,6855810,UrbanNashville,,District 19,36.14554,-86.79566,Private room,99,1,28,2022-09-04,1.57,86,150,20,
48157674,Converted Dorm Room Right off Vandy!,6855810,UrbanNashville,,District 19,36.14554,-86.79559,Private room,99,1,39,2022-09-05,2.18,86,144,31,
48157695,PREMIUM PROPERTY★13 BEDS★KARAOKE★POOL TABLE★,115505661,Chris,,District 18,36.13032,-86.81717,Entire home/apt,311,2,75,2022-09-11,4.02,91,289,49,
48158136,Historic Suite mins from Downtown Nashville!,6855810,UrbanNashville,,District 19,36.14554,-86.79562,Private room,104,1,60,2022-09-04,3.28,86,141,34,
48158389,Converted Dorm room in Music Row!,6855810,UrbanNashville,,District 19,36.14553,-86.79559,Private room,100,1,46,2022-09-04,2.64,86,140,33,
48158450,"Music Row Historic Suite Haven, mins from DT Nash!",6855810,UrbanNashville,,District 19,36.14551,-86.79565,Private room,99,1,57,2022-09-11,3.18,86,142,39,
48158569,Converted Dorm Room close to Downtown Nash!,6855810,UrbanNashville,,District 19,36.14551,-86.79566,Private room,99,1,56,2022-09-04,3.26,86,145,34,
48166061,Converted Dorm in Historic Music Row!!,6855810,UrbanNashville,,District 19,36.14603,-86.79625,Private room,99,1,33,2022-09-06,2.03,86,149,18,
48166251,Converted Dorm at Historic Scarritt Bennett!!,6855810,UrbanNashville,,District 19,36.14603,-86.79625,Private room,99,1,23,2022-09-11,1.28,86,150,10,
48166450,Revamped Dorm Room minutes to Downtown Nashville!,6855810,UrbanNashville,,District 19,36.14555,-86.79564,Private room,94,1,23,2022-08-07,1.38,86,157,16,
48166847,Historic Suite Close to Downtown Nash!,6855810,UrbanNashville,,District 19,36.14549,-86.79564,Private room,98,1,37,2022-09-11,2.15,86,153,27,
48166948,"Revamped Dorm! Budget Friendly, GREAT Location!",6855810,UrbanNashville,,District 19,36.14559,-86.79556,Private room,100,1,20,2022-08-18,1.31,86,156,16,
48167032,AWESOME Location!! Budget Friendly Converted Dorm!,6855810,UrbanNashville,,District 19,36.14555,-86.79562,Private room,100,1,39,2022-09-04,2.30,86,158,27,
48167146,Converted Dorm close to Music Row!!,6855810,UrbanNashville,,District 19,36.14548,-86.79564,Private room,95,1,48,2022-09-11,3.04,86,150,34,
48167404,AWESOME Location for Travel on a Budget!!,6855810,UrbanNashville,,District 19,36.14603,-86.79625,Private room,100,1,22,2022-09-05,1.31,86,148,20,
48167511,"Historic, Budget Friendly, Converted Dorm Room!!",6855810,UrbanNashville,,District 19,36.14603,-86.79625,Private room,103,1,14,2022-09-05,0.86,86,145,11,
48168244,Historic Revamped Music Row Suite!,6855810,UrbanNashville,,District 19,36.14552,-86.79565,Private room,98,1,31,2022-09-04,1.80,86,154,20,
48168351,Converted Suite close to Downtown! LOCATION!,6855810,UrbanNashville,,District 19,36.14556,-86.79561,Private room,98,1,25,2022-09-11,1.54,86,155,17,
48168437,Scarritt Bennett Revamped Dorm in Music Row!!,6855810,UrbanNashville,,District 19,36.14552,-86.79561,Private room,103,1,21,2022-08-14,1.25,86,147,19,
48168576,Incredible DT Location Converted Suite!!,6855810,UrbanNashville,,District 19,36.14555,-86.79556,Private room,98,1,34,2022-09-05,1.98,86,155,20,
48168745,Music Row Revamped Dorm Room! Close to Downtown!,6855810,UrbanNashville,,District 19,36.14603,-86.79625,Private room,104,1,36,2022-08-22,2.15,86,146,26,
48168810,Budget Friendly Historic Suite close to DT NASH!,6855810,UrbanNashville,,District 19,36.14557,-86.79564,Private room,98,1,26,2022-09-06,1.55,86,152,22,
48184012,"3-story brand new townhouse w/rooftop deck, washer/dryer, AC, and city views",121534901,Vacasa Tennessee,,District 5,36.20237,-86.75485,Entire home/apt,326,3,26,2022-07-27,1.42,43,364,11,
48184136,Stay in the heart of DOWNTOWN @ 'The Jill',24007959,Jonny,,District 19,36.15386,-86.76951,Entire home/apt,499,2,62,2022-08-15,3.42,29,276,40,
48194204,2 Side by Side Brand New Homes 1 Mile from Broadway 22 Beds,43800255,John,,District 21,36.1556,-86.81783,Entire home/apt,873,1,24,2022-09-05,1.30,28,320,16,
48195190,Riverfront Getaway w/ Free WiFi & Central A/C plus Shared Fitness Room & Firepit,58616802,Vacasa Tennessee,,District 19,36.17338,-86.7809,Entire home/apt,192,2,20,2022-04-16,1.10,17,364,6,
48200146,Spacious 1-Bed  Beauty in Walkable East Nashville,5992307,Shannon,,District 6,36.17121,-86.75797,Entire home/apt,80,31,5,2022-08-05,0.49,3,107,5,
48201854,SKYLINE RETREAT| ROOFTOP LOUNGE| CHEFS KITCHEN,151927140,Sheng,,District 21,36.15405,-86.82116,Entire home/apt,308,3,42,2022-09-11,2.48,3,351,26,
48227106,Contemporary flat at The Maddox,388968184,The Maddox,,District 19,36.162888,-86.781342,Entire home/apt,980,2,89,2022-09-11,5.46,5,234,71,
48229636,BACH PAD | 🎱POOL TABLE |  💃🏼DANCE POLE |🏙 NEAR DOWNTOWN,385133970,Stay,,District 35,36.18455,-86.94767,Entire home/apt,105,1,0,,,1,358,0,
48230874,TheNashPad! Stunning rooftop views - close to all,24007959,Jonny,,District 21,36.15562,-86.81608,Entire home/apt,570,2,39,2022-08-15,2.33,29,279,24,
48235095,The Ilume | Gulch View | Huge Deck in Downtown Nashville,369882254,Leron,,District 19,36.14774,-86.78125,Entire home/apt,626,3,41,2022-07-24,2.23,8,218,22,
48240953,PREMIER TOWNHOME ★ EAST NASHVILLE ★ MINS DOWNTOWN,101426897,Host Extraordinaires,,District 5,36.17817,-86.75881,Entire home/apt,226,2,38,2022-08-28,2.04,178,240,22,
48241255,"Downtown Nashville, TN / 3 Blocks Off Broadway!",90295298,Blake,,District 19,36.15428,-86.77659,Entire home/apt,212,1,140,2022-09-14,7.71,1,59,94,
48253498,Large private in law suite,149498271,Zee,,District 31,36.0099,-86.68631,Entire home/apt,85,1,59,2022-09-05,3.17,1,34,31,
48283837,Music Lover’s Paradise in WeHo 5 Min from Downtown,122897400,Music City Vacation Homes,,District 17,36.14219,-86.76979,Entire home/apt,411,3,48,2022-09-05,2.68,14,160,31,
48287107,HUGE LUXURY DOWNTOWN HOME! LOTS OF BEDS! GAME ROOM,115505661,Chris,,District 2,36.18813,-86.80497,Entire home/apt,270,2,39,2022-08-28,2.10,91,356,20,
48310079,"On Music Row, A Mile from Downtown, Close to Belmont & Vanderbilt & Everything!",351571458,Perry,,District 17,36.1416,-86.79438,Entire home/apt,116,1,1,2021-06-07,0.06,1,204,0,
48310536,Nash the Raccoon! w/ 5* Skyline View & King Master,389918901,Chris & Kelly,,District 5,36.19007,-86.77241,Entire home/apt,237,2,88,2022-09-13,4.80,2,350,49,
48311229,DT Pad w pool & gym-walk to Broadway & Honky Tonks,285748255,Allie And Calvin,,District 19,36.15389,-86.77639,Entire home/apt,495,3,98,2022-09-01,5.27,7,159,54,
48315394,"LOFT LULA 'OCHO' in Downtown Nashville, TN",225949486,Luis + Crystal,,District 19,36.156,-86.77494,Entire home/apt,166,1,115,2022-09-03,6.12,11,348,73,
48316511,C9 / Luxury Townhome / 12 mi to Downtown Broadway,260899725,Kevin,,District 14,36.17793,-86.61734,Entire home/apt,221,3,12,2022-08-30,0.65,51,349,6,
48316539,C10 / Luxury only 15 min to Broadway / Near BNA,260899725,Kevin,,District 14,36.1778,-86.6172,Entire home/apt,205,3,20,2022-08-17,1.14,51,335,11,
48316565,C11 / Posh Townhome 15 Min Downtown ~ Free to Park,260899725,Kevin,,District 14,36.17773,-86.61717,Entire home/apt,214,3,16,2022-08-19,0.89,51,333,11,
48325576,"Brand new townhouse w/rooftop deck, skyline view, gas grill, cornhole game",121534901,Vacasa Tennessee,,District 5,36.2016,-86.75405,Entire home/apt,421,2,35,2022-09-11,1.88,43,356,14,
48325646,26- New Large Downtown Home with Rooftop - 7 beds,17651188,Laura,,District 19,36.16868,-86.80144,Entire home/apt,416,3,30,2022-08-08,1.68,21,336,16,
48325804,27- New Downtown HOME with Rooftop Fireplace!,17651188,Laura,,District 19,36.16955,-86.8002,Entire home/apt,508,3,56,2022-08-28,3.13,21,338,38,
48328860,"Comfy Month to Month Space, Close to Nashville!!",38718128,Katie & Dan,,District 10,36.31673,-86.70815,Private room,50,30,1,2021-07-02,0.07,1,0,0,
48329120,"LOFT LULA 'NUEVE' in Downtown Nashville, TN",225949486,Luis + Crystal,,District 19,36.1541,-86.77515,Entire home/apt,177,1,96,2022-09-05,5.27,11,355,57,
48336556,Luxury Condo w/Pool & Parking-Walk to Broadway!,390172364,Signature Luxury,,District 19,36.15416,-86.7746,Entire home/apt,253,1,152,2022-09-12,8.16,5,128,89,
48351011,Signature Suite w/Pool & Parking- Walk to Broadway,390172364,Signature Luxury,,District 19,36.15391,-86.77493,Entire home/apt,194,2,138,2022-09-12,7.41,5,73,84,
48360728,East Farmhouse | Country Music Hall of Fame,396784850,Grand Welcome,,District 5,36.20223,-86.75327,Entire home/apt,139,1,20,2022-08-28,1.16,48,331,12,
48360808,Modern Morningside | Pet Friendly Townhome,396784850,Grand Welcome,,District 8,36.22538,-86.75807,Entire home/apt,124,1,14,2022-08-29,0.84,48,343,7,
48360819,Twin Townhomes | Great for groups | Smart TV,388056808,Grand Welcome,,District 5,36.20178,-86.75294,Entire home/apt,475,1,0,,,7,331,0,
48379915,Industrial Condo-5 beds/1.5 mile to Nashville SC,70801117,Harley,,District 17,36.13517,-86.75685,Entire home/apt,243,1,48,2022-08-22,2.59,29,350,26,
48380012,Cozy Condo- Sleeps 6/ 1.4 miles to NEW SC Stadium,70801117,Harley,,District 17,36.13662,-86.75519,Entire home/apt,128,1,43,2022-08-28,2.53,29,227,32,
48380346,LARGE MUSIC CITY LUXURY HOME 10 BEDS W/HOT TUB!!!,115505661,Chris,,District 17,36.11561,-86.76907,Entire home/apt,284,2,50,2022-09-04,2.69,91,319,24,
48381685,"Across frpm Vanderbilt - Furnished 1BR - Balcony, Parking, Laundry, WiFi, Pet Friendly - 6 mth min",126174,TrueAvenue,,District 19,36.145,-86.79751,Entire home/apt,89,1,0,,,33,258,0,
48396286,The Gallatin (Bunk Suite 111) 4 Full Beds,115218273,Anchor Rentals,,District 7,36.19546,-86.74184,Private room,246,1,16,2022-05-22,0.98,54,134,12,
48398038,The Gallatin (Bunk 112) Gives Back to Community!,115218273,Anchor Rentals,,District 7,36.19519,-86.743042,Private room,191,1,20,2022-07-24,1.23,54,142,13,
48400184,The Gallatin (Cozy Full 113) SUPERHOST!,115218273,Anchor Rentals,,District 5,36.19545,-86.74351,Private room,172,1,20,2022-08-21,1.25,54,126,17,
48400665,The Gallatin (114) Only 3 miles to Downtown!,115218273,Anchor Rentals,,District 5,36.19626,-86.744,Private room,171,1,25,2022-09-11,1.74,54,123,20,
48416646,3 Bed *Pink Door!* Modern Townhouse *Near Downtown,312585112,Nash,,District 21,36.1559,-86.83445,Entire home/apt,225,2,39,2022-09-05,2.18,24,345,31,
48417556,"Wonderful family retreat near downtown w/full Kitchen, free WiFi & modern decor",58616802,Vacasa Tennessee,,District 5,36.19339,-86.77016,Entire home/apt,269,2,13,2021-08-22,0.73,17,362,0,
48420019,"Experience Downtown Nashville - Minutes from Broadway, the Gulch, Wedgewood Houston and 12 South",22224024,MusicCityBNBs,,District 17,36.14433,-86.76221,Entire home/apt,213,2,45,2022-09-05,2.81,4,154,36,
48424785,The Gallatin(Bunk Suite 115)STAY HERE CHANGE LIVES,115218273,Anchor Rentals,,District 7,36.19519,-86.743042,Private room,244,1,7,2022-05-22,0.44,54,139,3,
48425039,The Gallatin (Bunk Suite 116) 8 full beds!!,115218273,Anchor Rentals,,District 7,36.19519,-86.743042,Private room,330,1,32,2022-08-21,1.97,54,137,23,
48432320,🥳​🎉 Gulch Walkable- Rooftop/Hot Tub!,387161727,Stay,,District 19,36.14992,-86.78595,Entire home/apt,229,1,30,2022-09-06,1.70,5,311,24,
48432443,GULCH HOME - HOT TUB - ROOF TOP - SIGB,387161727,Stay,,District 19,36.15109,-86.78575,Entire home/apt,259,1,34,2022-09-14,1.85,5,332,25,
48439972,Modern 3/3 in East Nash! 10min to Broadway!,390326326,Mel And Veronica,,District 8,36.21042,-86.75287,Entire home/apt,559,30,31,2022-08-29,1.71,1,253,5,
48444153,The Gallatin (211) East Nashville Boutique Hotel,115218273,Anchor Rentals,,District 5,36.19607,-86.74263,Private room,178,1,6,2022-08-07,0.38,54,118,2,
48444432,The Gallatin (212) East Nashville SUPERHOST!,115218273,Anchor Rentals,,District 7,36.19464,-86.74228,Private room,171,1,22,2022-07-30,1.35,54,123,9,
48447157,Sleep 8 On Central! Contemporary Centrally located,130817415,Roz,,District 14,36.17655,-86.61645,Entire home/apt,317,3,26,2022-08-14,1.45,1,264,14,
48464292,Hand Crafted Retreat - Flatrock House,2390786,Kelli,,District 16,36.1044,-86.73897,Entire home/apt,159,2,95,2022-09-11,6.06,1,13,82,
48464660,Sauna & Pool,21325470,David,,District 30,36.07439,-86.71396,Entire home/apt,183,2,43,2022-08-27,2.64,1,12,20,
48466805,✦ EAST NASHVILLE STUNNER✦ MINUTES TO DOWNTOWN✦,101426897,Host Extraordinaires,,District 5,36.17857,-86.75724,Entire home/apt,235,2,40,2022-08-28,2.19,178,227,26,
48471281,"Clean, Comfortable & Convenient Hamilton Studio",8038534,Berry,,District 17,36.13893,-86.76932,Entire home/apt,98,3,123,2022-09-14,6.77,2,55,80,
48483805,Cozy East Nashville Cottage,146774313,Emery,,District 5,36.18958,-86.76519,Entire home/apt,200,2,18,2021-10-24,1.02,1,0,3,
48484633,Lux Penthouse Studio! PLUSH. Heart of downtown.,115270540,Joshua,,District 19,36.15382,-86.7749,Entire home/apt,123,1,99,2022-08-20,5.52,7,240,58,
48501587,"Luxury Boho Suite, blocks from Broadway & Gultch!",115270540,Joshua,,District 19,36.15372,-86.77488,Entire home/apt,94,1,102,2022-08-18,5.58,7,238,61,
48501655,"Luxury studio, walking distance to Broadway/Gultch",115270540,Joshua,,District 19,36.15589,-86.7746,Entire home/apt,104,1,99,2022-08-31,5.44,7,238,59,
48502583,Luxury Suite blocks from Broadway and Gultch!,115270540,Joshua,,District 19,36.15589,-86.77595,Entire home/apt,115,1,108,2022-08-10,5.93,7,224,64,
48507493,Walk to Broadway! Let's Go Girls Mural! Park Free!,30995912,Jessica Joy,,District 19,36.15550231933594,-86.77085876464844,Entire home/apt,447,2,66,2022-08-28,3.57,12,340,44,
48529052,"2 MIN/AIRPORT, 10 MIN/DOWNTOWN, MODERN & LUXURIOUS",237079095,Warren,,District 15,36.1441,-86.67431,Entire home/apt,328,3,52,2022-08-28,2.91,3,163,40,
48538769,Sparkling New Nashville Home Minutes From Downtown 11 Beds Large,43800255,John,,District 21,36.15705,-86.81773,Entire home/apt,432,1,4,2022-05-30,0.28,28,320,3,
48541092,NEW LUX listing! 5 min WALK 2 BROADWAY!!!!,390695608,PC Homes,,District 19,36.15605,-86.77583,Entire home/apt,102,2,87,2022-06-11,4.74,1,0,43,
48542145,"PERFECTLY LOCATED, SPACIOUS, & COMFORTABLE",35210971,Melissa,,District 15,36.17981,-86.67682,Entire home/apt,460,2,37,2022-08-07,2.01,1,143,20,
48563358,GARTH ~ 4 BR ~ 3 BA ~ 12 BEDS - 2 Miles to DT!,88959664,Julian,,District 21,36.18664,-86.80184,Entire home/apt,237,2,21,2022-08-28,1.81,41,308,21,
48568002,Stratton / Mins Downtown Broadway / East Nashville,260899725,Kevin,,District 6,36.18231,-86.74802,Entire home/apt,218,3,28,2022-09-05,1.55,51,246,17,
48586138,Trendy East Nash. Getaway/12 Beds/Rftop Deck,104850762,DC Capital,,District 5,36.20112,-86.75312,Entire home/apt,643,2,24,2022-08-28,1.52,23,349,16,
48599345,"Lux Gatsby Penthouse, blocks Broadway/Gultch",115270540,Joshua,,District 19,36.1556,-86.77473,Entire home/apt,121,1,110,2022-08-28,6.21,7,315,73,
48599398,"Luxurious Chic Suite, walk to Broadway and Gultch!",115270540,Joshua,,District 19,36.15381,-86.77492,Entire home/apt,115,1,110,2022-08-31,6.06,7,228,70,
48601954,★ 5  BR Broadway ★ | Sleep 14 | Pool | 2 Units,35100052,Victor,,District 19,36.15538,-86.77518,Entire home/apt,845,2,6,2022-08-21,0.59,6,0,6,
48602562,3 BR Southern Home MINUTES to Stadium and Broadway,42866773,Charles,,District 5,36.1921,-86.76448,Entire home/apt,369,3,45,2022-09-12,2.70,1,14,28,
48609195,"Custom Home w/Office Suite, Game Room + Fire pit!",392144810,Rachel & Ke,,District 15,36.17061,-86.69031,Entire home/apt,443,2,22,2022-08-31,1.28,2,336,18,
48624773,Dog-Friendly Home Away Near Downtown W/ Gourmet Kitchen & Fast WiFi,58616802,Vacasa Tennessee,,District 5,36.2018,-86.75485,Entire home/apt,309,2,21,2022-08-06,1.19,17,359,13,
48629113,Mid-century Modern Lux Condo Near Downtown,60390242,Angie,,District 20,36.16439,-86.85322,Entire home/apt,205,3,52,2022-09-04,2.92,1,317,31,
48631207,★NEW LUXURY DOWNTOWN HOME!★11 BEDS!★ROOFTOP DECK!★,115505661,Chris,,District 2,36.20397,-86.81058,Entire home/apt,236,2,52,2022-09-12,2.87,91,347,33,
48636632,REMODELED & SUPER STYLISH 1BR - DOWNTOWN NASHVILLE,32592159,Stacy And Casey,,District 19,36.15468,-86.77084,Entire home/apt,225,2,72,2022-09-05,4.07,5,214,42,
48640607,V829 / Near Downtown Broadway / East Nashville,260899725,Kevin,,District 5,36.203701,-86.74218,Entire home/apt,300,3,15,2022-08-28,0.86,51,342,3,
48655479,★PREMIUM HOME ★GAME ROOM★TONS OF BEDS!,115505661,Chris,,District 24,36.13016,-86.81741,Entire home/apt,320,2,66,2022-09-05,4.12,91,320,50,
48664176,Nashville Records Studio Suite!,176310430,NashRentals,,District 1,36.20937,-86.85818,Entire home/apt,112,1,37,2022-09-11,2.03,3,351,18,
48664307,Nashville - An ideal blend of nature and city life,99679140,Arthy,,District 7,36.19787,-86.72951,Entire home/apt,473,3,50,2022-08-21,3.07,1,142,33,
48671540,Stay in the HEART of DOWNTOWN @ The Jack,24007959,Jonny,,District 19,36.15474,-86.77017,Entire home/apt,542,2,58,2022-08-29,3.33,29,262,44,
48698567,Sunny Riverfront Condo Downtown near Broadway,389788475,Taylor,,District 19,36.17221,-86.77992,Entire home/apt,181,2,121,2022-09-11,6.71,2,196,77,
48700968,✦THE Fun Garage - Queen Bunk Beds & Canopy Master✦,236657857,Cully,,District 2,36.18865,-86.80463,Entire home/apt,265,1,66,2022-09-11,3.64,6,249,43,
48702974,Nashville Records House,176310430,NashRentals,,District 1,36.2096,-86.85746,Entire home/apt,599,15,10,2022-03-17,0.55,3,313,6,
48712573,NEW-Private Oasis in Germantown-3 Stylish Houses,53216172,Chip & Jamie,,District 19,36.17838,-86.78764,Entire home/apt,1661,3,17,2022-08-14,1.12,5,72,14,
48731638,"The Titan Penthouse- Lofts at Noel Court, Downtown",30962240,Xenos,,District 19,36.164848,-86.777786,Entire home/apt,1457,3,16,2022-09-05,1.01,17,261,13,
48735484,Farmhouse Guest Suite in Nashville!,83845299,Christine,,District 27,36.04559,-86.72361,Entire home/apt,82,2,63,2022-08-28,4.68,1,151,54,
48739087,LUXURY DOWNTOWN GETAWAY/2 Blocks from BROADWAY❤️,230712143,Patrick,,District 19,36.14994,-86.79335,Entire home/apt,183,1,61,2022-09-13,3.36,3,61,55,
48751709,Walkable Stylish Getaway Famous Ave Of The Arts 22,103365676,Amanda,,District 19,36.16343,-86.78207,Entire home/apt,429,1,98,2022-09-04,5.41,56,323,61,
48753501,Spacious w/Bar & Pool Table & Garage. Near Belmont,393297160,Joe,,District 17,36.13823,-86.78579,Entire home/apt,264,2,41,2022-09-11,2.60,2,346,31,
48759117,"East NSHVL Apt B2 w/Saltwater Pool, Gym & Biz Cntr",216648327,Shelley,,District 6,36.19027,-86.73538,Entire home/apt,95,30,3,2022-08-28,0.75,7,277,3,
48759244,"East NSHVL Apt A w/Saltwater Pool, Gym & Biz Cntr!",216648327,Shelley,,District 6,36.19037,-86.736,Entire home/apt,93,30,7,2022-09-04,0.42,7,349,6,
48759315,"East NSHVL Apt E w/Saltwater Pool, Gym & Biz Cntr!",216648327,Shelley,,District 6,36.19048,-86.73511,Entire home/apt,95,30,4,2022-09-03,0.39,7,344,4,
48764833,Spacious Getaway at Woolworth On Ave Of The Arts 21,103365676,Amanda,,District 19,36.16446,-86.78001,Entire home/apt,568,1,113,2022-09-13,6.35,56,319,80,
48765718,Eclectic Walkable Flat on Historic Ave of the Arts 23,103365676,Amanda,,District 19,36.16469,-86.78159,Entire home/apt,433,1,101,2022-09-12,5.63,56,322,74,
48768168,FUNKY BLUE BUNGALOW in SUPER HIP EAST NASHVILLE!,70256049,Brian,,District 8,36.21056,-86.75845,Entire home/apt,125,31,3,2022-02-02,0.21,9,318,2,
48805987,"Downtown, Three-Story Home w/Free WiFi, Central A/C, Private Washer/Dryer, Deck",58616802,Vacasa Tennessee,,District 17,36.14714,-86.76163,Entire home/apt,430,2,22,2022-05-11,1.23,17,364,6,
48808946,ROOFTOP DECK w/VIEWS OF CITY 4BR/4BA BRAND NEW!,393737189,Dyan,,District 19,36.17305,-86.79706,Entire home/apt,391,1,28,2022-08-28,1.78,4,328,21,
48822688,Burnham 359 Broadway Lights!!  Downtown Nashville!,54803983,Seth,,District 19,36.15548,-86.77579,Entire home/apt,209,1,160,2022-09-03,8.91,4,238,110,
48825359,Ground-floor condo with central AC & private W/D - walk to bars/restaurants,121534901,Vacasa Tennessee,,District 20,36.15864,-86.8547,Entire home/apt,222,2,37,2022-08-27,2.18,43,364,23,
48826258,Walkable Downtown on Historic Ave Of The Arts 25,103365676,Amanda,,District 19,36.1647,-86.78201,Entire home/apt,444,1,102,2022-09-11,5.68,56,320,60,
48827922,Wyndham Nashville Resort (2 Bedroom 2 Bath Condo),100238132,Michael,,District 15,36.22106,-86.70598,Entire home/apt,188,5,7,2022-04-18,0.39,14,118,4,
48828119,Wyndham Nashville Resort (2 Bedroom 2 Bath),100238132,Michael,,District 15,36.21954,-86.70537,Entire home/apt,188,5,1,2021-03-31,0.06,14,118,0,
48828307,Wyndham Nashville Resort (2 Bedroom 2 Bath Condo),100238132,Michael,,District 15,36.22091,-86.70376,Entire home/apt,188,5,8,2022-04-11,0.45,14,118,3,
48828765,The Shelton,244757718,Joe,,District 5,36.20053,-86.75617,Entire home/apt,286,2,42,2022-09-05,2.45,1,103,25,
48831169,Studio in Central Nashville w/Patio & Lawn,393900215,Alex,,District 15,36.16667,-86.68791,Entire home/apt,59,2,51,2022-08-28,3.17,1,135,40,
48832085,3-Story Designer Home with Private Rooftop,25287090,Chase,,District 8,36.24152,-86.73795,Entire home/apt,293,3,32,2022-07-29,2.65,1,101,32,
48833905,Stylish Flat in Historic Woolworth Walk to Broadway 24,103365676,Amanda,,District 19,36.16453,-86.78135,Entire home/apt,408,1,100,2022-09-11,5.65,56,313,71,
48842066,Walk to downtown action from your private condo,137485517,Jennifer,,District 19,36.16497,-86.77863,Entire home/apt,1136,2,27,2022-08-22,1.66,3,215,19,
48852941,Awesome 4 bed / 2 bath split level home with game,21736973,CousinsBNB,,District 14,36.15427,-86.64402,Entire home/apt,229,2,23,2022-08-18,1.29,11,262,12,
48853740,Zen Out in the the Gulch/Downtown - 1bed1bath,363524491,Adam,,District 19,36.1521,-86.78248,Entire home/apt,186,2,34,2022-09-11,1.91,6,314,26,
48864579,Dream at Lyric Nashville / Rooftop Paradise,339829488,Jesse,,District 5,36.2014,-86.7541,Entire home/apt,418,2,38,2022-09-11,2.41,2,197,26,
48864936,Green Hills Gatsby,206465049,Annette,,District 25,36.11711,-86.82628,Entire home/apt,1250,4,7,2021-09-29,0.44,1,88,2,
48865436,Designer Home with Downtown Dreamy Rooftop Views 12 Beds,43800255,John,,District 21,36.1556,-86.81625,Entire home/apt,533,1,34,2022-09-11,1.90,28,324,21,
48865689,2bed/2bath Condo in the Gulch - a Premier Location,363524491,Adam,,District 19,36.15359,-86.78195,Entire home/apt,382,2,41,2022-09-11,2.29,6,306,27,
48867989,Spectacular Downtown Views in This Brand New Professionally Designed Nashville Home 12 Beds,43800255,John,,District 21,36.15727,-86.81735,Entire home/apt,403,1,9,2022-06-20,0.50,28,314,3,
48870923,2 Massive Professionally Designed New Nashville Homes With Views Expansive Skyline Views 24 Beds,43800255,John,,District 21,36.15543,-86.81578,Entire home/apt,799,1,35,2022-08-26,2.19,28,314,27,
48871330,Vibrant Modern Studio within 2 miles of Downtown!,125774929,Shawn,,District 17,36.12604,-86.77923,Entire home/apt,123,2,111,2022-09-07,6.25,3,209,63,
48873110,BEST city views! Large 2BR unit with balcony!,392256031,Lindsey,,District 19,36.15568,-86.77692,Entire home/apt,513,2,82,2022-08-28,4.64,4,88,60,
48883208,Nashville Skyline Views With Designer Taste Large New Home Minutes from DT with 12 Beds,43800255,John,,District 21,36.15697,-86.81566,Entire home/apt,391,1,8,2021-09-06,0.45,28,316,0,
