id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
23676893,Historic Estate - Lipscomb_12South_Pics Coming,21896763,Lauren & Tyler,,District 25,36.1031,-86.79395,Entire home/apt,332,3,20,2019-10-20,0.40,2,0,0,
22703330,Chic Penthouse with Skylights on the Broadway Strip,167417432,Cal & Steph,,District 19,36.16087,-86.77601,Entire home/apt,331,2,76,2022-06-06,1.54,6,335,15,
21878160,GERMANTOWN SUPER PAD ★ ROOFTOP DECK,101426897,Host Extraordinaires,,District 19,36.18821,-86.79298,Entire home/apt,365,2,59,2021-10-03,1.12,160,0,13,
22703634,Upscale Loft in the Heart of Downtown,167417432,Cal & Steph,,District 19,36.16101,-86.77651,Entire home/apt,372,2,97,2022-06-05,1.88,6,329,24,
22703664,Hip Craftsman Bungalow Minutes to Broadway,167421955,Mackenzie,,District 6,36.19155,-86.73928,Entire home/apt,196,2,144,2022-05-30,2.83,1,334,45,
21878945,Serene Cottage in Wedgewood-Houston,21060745,Nate,,District 17,36.13572,-86.77244,Entire home/apt,154,30,77,2020-07-31,1.39,1,0,0,
23698513,The Madside Beauty!!!!,96320848,Courtney And David,,District 9,36.25299,-86.68969,Entire home/apt,113,2,116,2022-05-08,2.30,1,50,39,
22725918,Cozy EAST NASHVILLE Cottage *Close to EVERYTHING!!,167714750,Gail & Derek,,District 7,36.22795,-86.71218,Entire home/apt,110,1,118,2020-06-29,2.25,1,0,0,
23709849,Sunny Modern Oasis ★ Spacious Downtown Luxury Home,21015944,Joe,,District 19,36.14391,-86.78871,Entire home/apt,591,1,104,2022-03-27,2.09,8,308,15,
21892746,Charming Creekside Hideaway,159734923,Kathlena,,District 15,36.15859,-86.67409,Entire home/apt,132,30,4,2019-04-11,0.09,3,336,0,
22731510,Soak Up Soothing Vibes at This Spanish Style Casa,34430307,Jessica,,District 17,36.12225,-86.75517,Entire home/apt,100,1,214,2022-06-11,4.09,1,8,15,
21901340,Midtown Studio in the Heart of Nashville!,27073941,Jessica,,District 21,36.15416,-86.80553,Entire home/apt,114,1,15,2018-09-24,0.27,1,0,0,
23714996,Cozy Boho House Close to Downtown,23253788,Lauren,,District 19,36.18238,-86.79522,Entire home/apt,328,1,107,2022-05-26,2.33,2,138,39,
22734849,♫ Musician Owned★ 4 BEDROOMS ★ROOFTOP ★DOWNTOWN,351901804,Sarah,,District 21,36.1545,-86.82171,Entire home/apt,539,2,125,2021-10-13,2.33,2,284,5,
22752387,Remodeled 1928 Guesthouse with a Pool in Five Points,5147849,Nealy,,District 6,36.17588,-86.74865,Entire home/apt,161,1,319,2022-06-05,6.06,1,232,91,
23752202,Walk to Restaurants from a Charming Victorian Suite,178130346,Sonya,,District 19,36.17756,-86.79131,Entire home/apt,143,3,123,2022-06-05,2.44,1,37,41,
23754741,Charming 3BR 2BA with Yard near downtown,9805687,Brent,,District 16,36.10811,-86.734,Entire home/apt,147,2,124,2022-05-29,2.40,9,276,19,
21922811,DOWNTOWN LUXURY HOME - PERFECT LOCATION,159959960,Marc,,District 17,36.13857,-86.76954,Entire home/apt,607,3,33,2020-03-08,0.64,1,0,0,
21935318,4 Br - great deck/hot tub - 3 miles to Broadway !,157429756,Bob,,District 5,36.19517,-86.74932,Entire home/apt,750,3,69,2022-06-06,1.31,1,312,11,
22765877,Studio [B] - Chic Apartment in Heart of Music City,54666206,Ellen,,District 19,36.14689,-86.7901,Entire home/apt,144,1,267,2022-06-06,5.09,1,194,83,
21944665,Boscobel Hideaway in East Nashville,64031938,Colleen,,District 6,36.17168,-86.74899,Entire home/apt,99,3,88,2021-11-07,1.68,1,0,14,
22770048,Minutes South of Downtown Nashville,46656276,Dan,,District 17,36.13957,-86.76363,Entire home/apt,172,2,150,2022-06-06,2.86,1,263,43,
21947757,Six Rooms with a View,160208078,Danielle,,District 3,36.27091,-86.77864,Entire home/apt,410,3,94,2022-06-06,1.74,1,204,19,
23759002,Downtown Nashville loft,92789804,Barbara Lee,,District 19,36.16516,-86.77988,Shared room,350,1,0,,,1,0,0,
23765668,Southern State of Mind - Easy Access to Downtown!,85360355,StayLocal,,District 30,36.07409,-86.7174,Entire home/apt,163,1,102,2022-05-29,1.98,105,296,38,
22772121,Eclectic Home close to Nashville,16205480,Jackie,,District 20,36.16576,-86.86362,Entire home/apt,159,1,148,2022-05-21,2.97,1,342,41,
23768667,"Music City Escape! Mins to Downtown, Retro Condo!",178293796,Studio I,,District 17,36.12666,-86.77852,Entire home/apt,118,1,139,2022-05-29,2.72,2,142,53,
21963341,★Clean Spacious1BR PrivateBasement w/washer&dryer★,160341142,Michael,,District 31,36.01925,-86.65323,Private room,45,31,7,2022-02-21,0.18,1,310,2,
22773602,Lavish Downtown/Rooftop Deck/2nd Home Option,104850762,DC Capital,,District 21,36.15932,-86.81658,Entire home/apt,707,2,88,2022-05-22,1.74,24,339,22,
21966606,New Midtown Stunner - Huge Rooftop & Downtown View,43800255,John,,District 21,36.15857,-86.81623,Entire home/apt,417,2,90,2022-03-20,1.77,28,336,8,
22784774,Perfect Getaway for Exploring Nashville:,72213650,Jenny,,District 15,36.155,-86.68287,Entire home/apt,68,1,549,2022-06-06,10.40,1,34,179,
21976671,Quiet and convenient,87038403,Dom,,District 20,36.15111,-86.85956,Private room,58,1,0,,,1,0,0,
21982904,A1) GULCH HOME - 4 BR/4BA,132613025,Tyler,,District 17,36.14642,-86.78405,Entire home/apt,347,2,141,2022-05-15,2.60,22,294,17,
21982932,A2) 4BR & 4 Full Baths - Huge Rooftop,132613025,Tyler,,District 17,36.14374,-86.7841,Entire home/apt,333,2,107,2022-05-15,1.98,22,294,17,
23815812,Basement apartment 10 min from downtown,67874596,Miss,,District 8,36.21311,-86.75077,Private room,50,1,0,,,1,0,0,
23822414,"Entire Guest Suite, Queen Bed, Private Entrance",21327585,Brian & Kristi,,District 7,36.23314,-86.71702,Entire home/apt,106,2,210,2022-06-09,4.34,1,249,54,
23824127,The Houston Flat - Monthly Furnished Rental!,85360355,StayLocal,,District 17,36.13908,-86.77041,Entire home/apt,86,31,10,2022-02-28,0.21,105,247,4,
22792743,"Scenic, Private Suite on Its Own Floor!",36920719,Karina,,District 20,36.14376,-86.88037,Private room,70,2,36,2019-06-10,0.67,1,0,0,
23824968,Private Entrance near Airport in Safe neighborhood,31621351,Lindsay,,District 14,36.1803,-86.64741,Private room,73,1,506,2022-05-29,9.89,1,298,144,
22795197,5 Miles from Downtown-The Cozy House On Ainlay,80511042,Kaley,,District 13,36.12982,-86.70352,Private room,108,2,40,2021-05-24,0.82,3,0,0,
23825123,BRAND NEW HOME ★ HUGE ROOFTOP ★ LARGE 4BR,101426897,Host Extraordinaires,,District 5,36.19493,-86.76637,Entire home/apt,323,2,133,2022-05-30,2.59,160,242,42,
21995381,"East Nashville-Close to downtown, Entire upstairs!",387150,Kristina,,District 6,36.17053,-86.7598,Entire home/apt,70,30,10,2022-05-21,0.20,1,242,3,
22000958,Downtown Luxury & Location/ RfTop/2nd Home Option,104850762,DC Capital,,District 21,36.16183,-86.81709,Entire home/apt,707,2,97,2022-05-29,1.92,24,327,24,
22795751,LUXURY GULCH HOME ★ 360 VIEWS ★ WET BAR ROOFTOP!,34316903,Derek & Lacey,,District 17,36.14489,-86.78504,Entire home/apt,939,2,94,2022-05-22,1.82,10,232,30,
23850251,"Village AirBNB,  for women to rest and recharge",71572989,Karen,,District 27,36.04817,-86.73624,Private room,43,30,74,2020-03-16,1.68,1,125,0,
22817684,Simple Single room in a great location!,130144630,Crissy,,District 13,36.14212,-86.70733,Private room,86,1,35,2022-05-30,0.71,1,6,22,
23859974,Minutes to Downtown & Five Points + Roku & Bidet,17502774,Alex,,District 6,36.1647,-86.74629,Entire home/apt,166,2,299,2022-05-27,5.80,2,116,77,
22029154,Downtown Riverfront KING Bedroom,160829551,Bowies,,District 19,36.17229,-86.77892,Entire home/apt,151,4,122,2022-05-30,2.22,1,25,39,
22059579,Greenwood Guest House,161126349,Alaina,,District 6,36.18813,-86.72648,Entire home/apt,299,1,198,2022-06-05,3.70,1,110,56,
22102094,"Affordable extended stays, summer interns! June 1",22296,Diana,,District 12,36.16139,-86.5919,Private room,36,30,0,,,7,316,0,
22877835,Nashville-Area Home / Apartment on Acreage!,169279984,Holly,,District 10,36.37663,-86.73151,Entire home/apt,150,3,69,2022-05-31,1.31,1,140,18,
22117080,★Rooftop with Skyline Views★4BR/4.5Ba + Bonus Room,127541576,LuxuryNash,,District 17,36.13843,-86.78585,Entire home/apt,420,2,105,2022-05-26,1.94,7,72,46,
23870707,"Private, New East Nashville Carriage House near Five Points",29387114,Claudia,,District 6,36.18083,-86.74369,Entire home/apt,142,2,210,2022-06-11,4.10,1,78,61,
22902972,Wyndham Nashville- 1 bedroom condo,31214940,Scott,,District 15,36.22039,-86.70483,Entire home/apt,85,2,9,2022-03-10,0.17,4,0,1,
23872834,Hey Yall Downtown Nashville WALK TO IT ALL!,28196034,Dorinda,,District 19,36.16352,-86.78249,Entire home/apt,432,2,213,2022-06-05,4.31,22,89,43,
23872880,Hey Yall Downtown Nashville WALK TO IT ALL!,28196034,Dorinda,,District 19,36.16367,-86.78275,Entire home/apt,238,2,212,2022-05-23,4.21,22,117,47,
22121852,Gorgeous East Nashville boutique loft,45596277,Dean,,District 8,36.22365,-86.76059,Entire home/apt,102,2,131,2022-01-02,2.47,1,0,27,
22125239,"Heart of Nashville, Clean & Comfortable, King Bed",61721089,Rick & Tiffany,,District 6,36.17235,-86.75587,Entire home/apt,170,2,336,2022-06-08,6.55,2,100,81,
22906651,Victorian Hideaway/ Walking distance to Downtown,158325263,Eric,,District 6,36.17053,-86.76295,Entire home/apt,93,30,14,2022-03-15,0.27,2,312,5,
22142890,ULTRA NASHVILLE SUPER SPOT  ★ POOL,101426897,Host Extraordinaires,,District 12,36.16396,-86.59144,Entire home/apt,410,2,151,2022-05-30,2.78,160,22,33,
24249762,Watch the City Light up from an Enormous Rooftop Couch,158629193,Guy And Itay,,District 21,36.15414,-86.81781,Entire home/apt,347,2,33,2022-05-22,0.66,14,201,10,
23874740,Charming Victorian Home in East Nashville,43093947,Rachel,,District 5,36.19226,-86.76244,Entire home/apt,297,2,47,2022-05-29,0.96,1,73,15,
22924332,Downtown Cottage,124392866,Violet,,District 19,36.17042,-86.79432,Entire home/apt,163,2,104,2022-06-10,2.33,1,237,24,
23880926,The Alley Cat,167822237,Mark,,District 6,36.18309,-86.7461,Entire home/apt,167,2,129,2022-06-05,4.56,1,129,60,
24250323,Luxurious Townhouse in Up-And-Coming New Neighborhood,158629193,Guy And Itay,,District 21,36.15523,-86.81754,Entire home/apt,372,2,32,2022-05-22,0.64,14,208,7,
22925475,"Modern 8BR/7.5BA  5min to DT, 2 Rooftops & Garage!",158629193,Guy And Itay,,District 17,36.1433,-86.76393,Entire home/apt,1114,2,6,2021-09-12,0.14,14,174,1,
24268565,Cute and Convenient East Nashville Cottage,49380545,Bethany,,District 5,36.19282,-86.76759,Private room,49,1,63,2021-02-14,1.56,2,0,0,
22943063,"""The Villa Nashville"" Grand Home in 12 South",34569620,Jake,,District 17,36.13215,-86.7886,Entire home/apt,442,30,13,2022-05-14,0.26,2,134,3,
24280277,Beautiful 2 Story Luxury Home Minutes To Downtown,183129583,Gavin,,District 21,36.16712,-86.81888,Entire home/apt,306,1,243,2022-05-30,4.78,1,266,45,
23920184,Beautiful 2 bedroom 2.5 bathroom near downtown,46092311,Kaitlyn,,District 20,36.15668,-86.87071,Entire home/apt,289,3,0,,,1,346,0,
22960233,NashNash - 2 Units. 4BR. 5BA. Rooftop/Balconies!,158629193,Guy And Itay,,District 17,36.14327,-86.76351,Entire home/apt,768,2,10,2022-03-06,0.20,14,191,2,
23921618,Downtown Loft at the Heart of Music City!!,179811696,Emmy,,District 19,36.16483,-86.78179,Entire home/apt,256,3,85,2022-05-22,1.67,6,66,32,
24328999,Dine Under the Stars on a Townhouse Rooftop,15586733,Neal,,District 20,36.15556,-86.84878,Entire home/apt,209,2,91,2022-05-03,1.88,19,111,22,
22984828,“Quiet private nice place”,170436708,Sulaiman,,District 15,36.14904,-86.69459,Private room,30,1,29,2018-06-10,0.55,1,0,0,
24347645,Room by the lake,25773101,Travis,,District 33,36.08013,-86.59789,Private room,54,1,252,2022-06-08,4.96,2,138,85,
24356038,MEGA Nashville - 2 Units! 2 Rooftops! 6BR/5BA,158629193,Guy And Itay,,District 21,36.15791,-86.81593,Entire home/apt,821,2,134,2022-05-31,2.66,14,230,36,
23955586,Freshly Renovated Artist Condo and Pool Minutes to Downtown,133757060,Zac,,District 17,36.12706,-86.7778,Entire home/apt,121,1,372,2022-06-03,7.24,7,209,97,
23975379,Business Lofts blocks from Broadway!,179811696,Emmy,,District 19,36.16349,-86.78025,Entire home/apt,259,2,113,2022-05-23,2.20,6,57,35,
24000632,The Nashville Pinky with Outdoor Movie & Woodfire Pizza Oven,85689123,Pedro,,District 6,36.16996,-86.74164,Entire home/apt,314,1,319,2022-06-09,6.78,2,195,129,
23001203,F1/F2) 2 DOWNTOWN Homes  - 5k SF - 8 BR!,132613025,Tyler,,District 5,36.19443,-86.77314,Entire home/apt,2186,2,25,2022-06-05,0.50,22,357,1,
24370908,Meridian Street Corporate Rental,153919195,Dyer Management,,District 5,36.18462,-86.76775,Entire home/apt,80,30,4,2018-10-18,0.08,18,60,0,
23003276,!!DOWNTOWN CONDO W/ POOL & VIEW - WALK EVERYWHERE!,17145199,Brad,,District 19,36.1754,-86.78077,Entire home/apt,122,1,206,2022-06-08,3.89,6,251,67,
24001784,Stay at a brand new apartment in Nashville,300915,Amad,,District 22,36.0812,-86.9479,Entire home/apt,110,1,9,2018-06-11,0.18,1,0,0,
23016197,Wyndham Nashville- 2 bedroom lockoff,31214940,Scott,,District 15,36.22039,-86.70483,Entire home/apt,139,2,1,2021-03-11,0.07,4,0,0,
23021796,10 minutes From Downtown- The Cozy House On Ainlay,80511042,Kaley,,District 13,36.12788,-86.70601,Entire home/apt,158,2,2,2019-09-29,0.04,3,0,0,
24009969,Cozy Modern Home - Minutes from all the action!,180680956,Patrick & Tiffany,,District 26,36.07897,-86.73809,Entire home/apt,255,2,33,2020-03-16,0.64,1,0,0,
24396244,Right at home in Nashville,184140863,John,,District 13,36.13493,-86.63661,Entire home/apt,350,3,62,2022-06-06,1.23,1,348,16,
23023261,✯ Roomy Walk-out Apt ✯ for Couples & Small Groups,43269998,Samuel,,District 26,36.08369,-86.71806,Entire home/apt,123,1,262,2022-05-26,5.44,1,40,82,
24406332,The Top Floor- an East Nashville charmer!,16621065,Cathy,,District 5,36.18994,-86.76442,Entire home/apt,99,1,80,2022-02-13,2.21,1,0,27,
24021874,Simple walk to Broadway!!!!,180795550,Adam,,District 19,36.1691,-86.78201,Entire home/apt,30,1,88,2019-04-26,1.73,2,0,0,
23038293,East Nashville River Retreat,170961129,Mary,,District 7,36.22946,-86.71317,Entire home/apt,291,3,89,2022-06-12,1.69,1,109,28,
24043615,Best Location! Walk to Midtown Bars/Restaurants!,60934272,Travers,,District 19,36.14899,-86.796,Entire home/apt,239,2,233,2022-05-25,4.59,26,236,46,
24043681,Location! Trendy Music Row + Midtown Apt,60934272,Travers,,District 19,36.14924,-86.7956,Entire home/apt,248,2,197,2022-05-29,3.94,26,253,40,
24419377,2 miles 2 Broadway /Downtown Views/2 Prvt baths,129663177,Tom,,District 5,36.19071,-86.75792,Entire home/apt,187,1,288,2022-06-10,5.70,1,93,88,
24428600,East Nashville Beauty Queen,51934419,Matt,,District 5,36.1924,-86.76167,Entire home/apt,98,2,117,2022-05-30,2.39,1,352,11,
23051976,West Meade Hilltop Home,17995555,Margaret,,District 23,36.09454,-86.89081,Entire home/apt,700,2,0,,,1,0,0,
24464614,Music Themed Getaway Minutes from Downtown Nashville,184785078,Tyler And Jennifer,,District 24,36.12325,-86.81891,Entire home/apt,150,3,109,2022-06-11,2.19,1,114,10,
23058254,"The Perch: spacious, private loft",92048148,Chad,,District 18,36.14051,-86.81609,Entire home/apt,221,1,115,2022-05-26,2.18,2,47,20,
24057432,1 BR Condo Close to Everything,11332567,Kevin,,District 17,36.12512,-86.77717,Entire home/apt,280,1,2,2018-04-29,0.04,1,0,0,
23060442,Studio Loft in the Gulch! • Walk Downtown!!! ❤️,171176713,Mercury,,District 19,36.15187,-86.78508,Entire home/apt,185,2,194,2022-06-01,3.69,11,121,55,
24060405,STUDIO ON MUSIC ROW!,101426897,Host Extraordinaires,,District 19,36.15169,-86.79094,Entire home/apt,175,2,146,2022-05-29,2.87,160,178,37,
24065079,Shelby Park Bungalow,739537,Sophie And Carwil,,District 6,36.18255,-86.72603,Private room,34,30,2,2019-11-01,0.04,1,1,0,
24491267,The Holly House,22491739,Natalie,,District 6,36.17649,-86.74466,Entire home/apt,460,2,98,2022-06-05,1.96,1,148,37,
23085827,Carriage House + Cozy Loft Area w/ Treetop Views,23194167,James,,District 17,36.13742,-86.78295,Entire home/apt,258,2,179,2022-06-04,3.42,1,160,51,
24494438,Amazing Suite in 12th South Nashville!!,107373505,12th,,District 18,36.12712,-86.79148,Private room,141,3,56,2022-05-03,1.14,5,130,12,
24494532,Vacation in Style in 12th South Nashville!!,107373505,12th,,District 18,36.12648,-86.79127,Private room,128,3,55,2022-05-08,1.11,5,134,12,
24494613,Play Pool at a Sleek Home with Roomy Front Porch,107373505,12th,,District 18,36.12726,-86.79128,Entire home/apt,333,3,58,2022-06-06,1.18,5,122,19,
24494851,The World House,1601928,Bradley,,District 21,36.16546,-86.83458,Entire home/apt,206,2,30,2022-05-22,0.60,1,0,8,
24080943,"Spacious, Comfortable house near Five Points",14907259,Tom,,District 5,36.18007,-86.75917,Entire home/apt,239,2,10,2021-10-03,0.20,2,8,3,
24086570,E. Nashville ❤️ Stay Awhile ❤️ Dog Friendly & King Bed,24637373,Megan,,District 5,36.18478,-86.75193,Entire home/apt,154,30,13,2022-05-13,0.27,4,196,3,
23091861,ComboNash! - 2 Units. 4BR. 4.5BA. 4 Balconies!,158629193,Guy And Itay,,District 17,36.14497,-86.76188,Entire home/apt,770,2,9,2022-05-01,0.82,14,205,9,
24094071,"Cozy East Nashville Home, 7 minutes to Downtown",22770966,Ryan,,District 5,36.20696,-86.75541,Entire home/apt,128,1,293,2022-06-12,5.79,2,256,103,
24148022,Stay Downtown Nashville! Traveler's Pad with Pool!,178293796,Studio I,,District 17,36.12666,-86.77852,Entire home/apt,118,2,168,2022-05-24,3.33,2,144,44,
23126738,The Perfect Home to Hang Your Hat in Nashville,138740269,Tim,,District 5,36.19304,-86.76677,Entire home/apt,232,3,83,2022-03-27,1.61,2,113,23,
24497645,Your home away from home in local East Nashville,8670025,Stephanie,,District 7,36.20171,-86.72622,Entire home/apt,342,1,94,2022-06-10,1.87,1,71,36,
24514365,Gulch Studio • Central Location • Near Downtown!,171176713,Mercury,,District 19,36.15187,-86.78508,Entire home/apt,185,2,226,2022-05-29,4.51,11,115,61,
25516000,3BR/1ba- Vandy/Belmont Univ. 12SOUTH 10 min Downtn,100549272,Becky,,District 17,36.12788,-86.78505,Entire home/apt,138,3,13,2020-10-19,0.27,2,0,0,
24159620,Brand New Downtown Riverside Condo w/ amazing view,14573386,Amanda,,District 19,36.17513,-86.78129,Entire home/apt,181,1,171,2022-06-09,3.43,2,90,52,
25517163,The Ranch House,190291700,Toi,,District 1,36.18436,-86.84657,Entire home/apt,160,2,55,2022-05-22,1.25,1,47,20,
24515023,1 Bedrm Loft! Centered in the Gulch!,171176713,Mercury,,District 19,36.15187,-86.78508,Entire home/apt,194,2,173,2022-05-20,3.46,11,131,50,
25532363,Urban Retreat walk to 30 Cafe's MID-LONG term open,61085360,Ryan & Kathryn,,District 20,36.16133,-86.84679,Entire home/apt,714,3,80,2020-03-08,1.80,1,83,0,
24544069,Inglewood Inn-Metro Codes STRP Permit #:2018066110,134534891,John,,District 8,36.22912,-86.72961,Entire home/apt,161,2,34,2019-10-27,0.70,1,2,0,
24177810,Downtown Nashville Condo Near ALL the Honky Tonks,164277636,Brooke,,District 19,36.154,-86.77089,Entire home/apt,257,2,220,2022-05-29,4.46,1,117,37,
25554867,Elegant South Nash Home Minutes to Downtown/Gas Grill/ Patio,173232996,Rana,,District 17,36.12318,-86.76153,Entire home/apt,302,3,115,2022-05-29,2.38,1,264,28,
24242819,Nashville Downtown Riverfront Condo -Honky Tonks,31293644,Traci,,District 19,36.1748,-86.78161,Entire home/apt,235,3,84,2022-06-05,1.67,1,280,25,
24574665,The Fiddle Fig House,31175732,Meredith,,District 20,36.15441,-86.88407,Private room,100,2,73,2022-05-22,1.46,1,161,20,
24578571,Upscale Craftsman Home in East Nashville,16791205,Kaitlin,,District 6,36.19239,-86.74165,Entire home/apt,467,2,97,2021-12-26,1.94,1,164,14,
25581088,A Condominium 3 mins from Downtown Broadway,192920289,Xavier,,District 19,36.15669,-86.76515,Entire home/apt,70,2,8,2018-10-07,0.17,1,0,0,
24578894,NASHVILLE ✶ Huge 2 BR Lockoff ✶Opry✶ Music++,31870579,Kathy,,District 15,36.22103,-86.7046,Entire home/apt,313,2,25,2022-03-06,0.51,15,5,11,
24245679,East Nashville 1920's Loft in quiet neighborhood,102302778,Amber,,District 7,36.21405,-86.72614,Entire home/apt,139,2,133,2022-06-04,2.64,3,71,23,
25595576,DOWNTOWN DREAM ❤ PRIVATE YARD ❤ WALK 2 RESTAURANTS,101426897,Host Extraordinaires,,District 19,36.17546,-86.78938,Entire home/apt,251,2,116,2022-05-30,2.37,160,35,32,
24579448,Newly Updated Downtown Nashville Riverfront Condo,176951851,Vicki,,District 19,36.17363,-86.78105,Entire home/apt,206,2,71,2022-05-22,1.44,1,178,26,
25617930,Private Floor with Bed & Bath,189827978,Kate,,District 14,36.17249,-86.65456,Private room,36,31,0,,,1,0,0,
24246244,The Little Green Bungalow,4700813,Sarah,,District 7,36.2033,-86.73102,Entire home/apt,109,3,143,2022-06-04,3.02,1,184,48,
24246989,Broadway Oasis!!,180795550,Adam,,District 19,36.16768,-86.78258,Entire home/apt,35,1,92,2019-04-28,1.81,2,0,0,
25618468,The Blooming Cactus in East Nashville,23221761,Val,,District 7,36.2176,-86.72654,Entire home/apt,213,1,150,2022-05-19,3.06,1,143,34,
24580553,New Luxury Townhome-Great East Nashville Location,143329904,Christopher,,District 5,36.18317,-86.75047,Entire home/apt,293,3,114,2022-05-30,2.61,1,61,35,
25687238,East Nashville Private Suite - 2.5 mi to downtown,124870704,Julio,,District 6,36.17927,-86.74204,Private room,110,2,17,2019-10-27,0.35,1,0,0,
24595844,Nashville vacation home with rooftop!,18335963,Nisha,,District 17,36.13585,-86.7868,Entire home/apt,349,2,75,2020-12-06,1.57,1,0,0,
25735663,"""The Ashwood Bungalow"" steps to Belmont & 12South",21109138,Kristi,,District 18,36.12909,-86.79412,Entire home/apt,150,30,127,2022-04-17,2.67,2,43,22,
25781793,★Entire 3bd House | Cozy & Clean | Near Downtown★,193757773,Nick,,District 21,36.17411,-86.80766,Entire home/apt,362,2,44,2022-03-27,0.90,7,140,6,
24623130,Stone Cottage E Nashville 3 miles from downtown,8694266,Nancy,,District 5,36.19708,-86.74488,Entire home/apt,124,2,181,2022-05-29,3.63,1,45,75,
24625701,Private King Bedroom at King of the Hill Home,143796055,Alianna & Kenneth,,District 12,36.18735,-86.58983,Private room,56,31,28,2020-02-16,0.57,4,33,0,
26992170,Experiential Artist-Centric Home In The Hills,65814161,Jaan,,District 22,36.11838,-86.92677,Entire home/apt,400,1,10,2019-10-20,0.25,1,1,0,
25782632,East Nash Winking House 7 Min to Downtown,40123309,Christopher,,District 5,36.2044,-86.76296,Entire home/apt,286,2,123,2022-06-12,2.82,1,113,47,
26996194,Rustic Nashville Home <10minutes from Downtown,203121079,John,,District 21,36.15821,-86.8275,Entire home/apt,228,2,68,2022-05-25,1.46,1,102,13,
24627334,Private Queen Bedroom at The King of the Hill Home,143796055,Alianna & Kenneth,,District 12,36.18744,-86.59112,Private room,55,30,33,2020-03-21,0.67,4,34,0,
24628812,Private Airmattress Bdrm at King of the Hill Home,143796055,Alianna & Kenneth,,District 12,36.18941,-86.59189,Private room,56,30,18,2020-02-17,0.36,4,34,0,
24645873,F3 & F4) 2 NEW HOMES 8 BR,132613025,Tyler,,District 2,36.23078,-86.77064,Entire home/apt,1106,2,15,2020-01-02,0.34,22,113,0,
25799626,Rooftops & Murals Adorn This Roomy Nashville Abode,6675690,Isabeau And Shaun,,District 5,36.19962,-86.7414,Entire home/apt,345,2,47,2022-05-30,0.98,71,346,14,
25807003,"The Belmont Compound - 8 King Rooms, steps from Belmont, minutes to 12 South",6675690,Isabeau And Shaun,,District 21,36.18035,-86.80745,Entire home/apt,949,3,20,2021-11-28,0.42,71,309,7,
24648152,"Walk to Five Points + 10 Minutes from Downtown! WiFi, AC, Parking, TV, Linens",126174,TrueAvenue,,District 6,36.17583,-86.74723,Entire home/apt,149,1,101,2022-05-15,2.79,30,305,58,
24653220,Cozy Cottage in Prime Location,128714159,Laura,,District 24,36.14912,-86.85087,Entire home/apt,314,2,67,2022-05-30,1.36,1,22,13,
27019693,Private Suite,45921484,Adi,,District 8,36.21056,-86.75688,Entire home/apt,68,30,147,2021-11-01,3.16,2,70,4,
25812347,A5) New Gulch Home - Walk to Bars - 4 BR/4BA,132613025,Tyler,,District 17,36.14469,-86.78443,Entire home/apt,353,2,117,2022-06-09,2.44,22,285,36,
25813364,"Modern. Minimalist.
King Bed. 
Super Easy Parking.",15572933,JoAnna & Rob,,District 26,36.08417,-86.74926,Entire home/apt,140,1,612,2022-06-05,12.52,1,290,170,
27047473,Charming Nashville Bungalow - MINS from downtown,150990116,Jennifer,,District 21,36.18255,-86.80846,Entire home/apt,439,1,44,2021-12-12,0.94,2,107,9,
27055831,"CENTRAL Nashville Location, Next Door to SC Stadium, Spacious 4 Bedrooms",203574354,Chad & Steph,,District 17,36.13267,-86.76563,Entire home/apt,343,2,66,2022-06-06,1.53,1,333,7,
24667605,2 Bed 2 Bath Stand Alone Cottage Home!!,186429871,Zachary,,District 6,36.16749,-86.74669,Entire home/apt,256,1,174,2022-05-23,3.58,1,48,51,
24676429,"HGTV Nashville Getaway, Broadway is Back!",106421559,Jordan,,District 16,36.10185,-86.72244,Entire home/apt,244,2,109,2022-06-08,3.22,2,176,53,
25828359,Cantrell’s Airbnb on Broadway #3,35595674,Jordan,,District 19,36.15125,-86.79732,Entire home/apt,152,2,112,2022-05-15,2.30,4,321,23,
24688509,Historic 1-Bedroom Condo on Nashville's Music Row,186594600,Kenneth,,District 19,36.15168,-86.79156,Entire home/apt,150,3,173,2022-06-05,3.49,1,225,61,
27056189,House on a Hill in the Heart of the Nations,18328889,Ali,,District 20,36.16083,-86.84323,Entire home/apt,384,2,9,2022-05-01,0.80,1,9,9,
25830405,Cozy Midtown Apt • Central Location • Walkable!,60934272,Travers,,District 19,36.14764,-86.79576,Entire home/apt,248,2,175,2022-05-25,3.61,26,247,30,
25832972,Cute condo #A on Shelby Ave. Permit #2017008298,2449922,Amy,,District 6,36.16889,-86.75882,Entire home/apt,136,2,161,2022-05-29,3.36,4,271,58,
27060417,"The Duo Premium - DT Nashville, Walk to Broadway",197082329,TMC Hospitality,,District 19,36.15631,-86.77381,Entire home/apt,200,1,175,2022-06-08,4.20,5,253,69,
24694751,EntireHouse/PlantLovers Paradise/12min to downtown,18228464,Emily,,District 8,36.25988,-86.73061,Entire home/apt,428,2,76,2022-05-22,1.52,1,162,29,
25841346,Belmont Studio • Historic Building • 30 Days+,194128613,Marshall,,District 18,36.12931,-86.79494,Entire home/apt,96,30,115,2022-01-24,2.39,1,133,4,
